voter_id,nombre,genero,curul_tipo,legislatura,partido,partido_disciplina,dim_1_aligned,dim_2_aligned,dim_1_raw,dim_2_raw,disciplina,n_votos
P00765,"Flores Ramírez, Juan Gerardo",M,,LXII,PVEM,Nueva Alianza,-0.19995907015655584,-0.5380702863013699,-0.56399,-0.497509,0.9793,723.0
P00766,"Flores Sánchez, Margarita",F,,LXII,PRI,Partido Encuentro Social,-0.2013090701565558,-0.5433592863013699,-0.56534,-0.502798,0.9625,800.0
P00767,"Gándara Camou, Ernesto",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.2013050701565558,-0.5398402863013698,-0.565336,-0.499279,0.9225,697.0
P00768,"García Cabeza de Vaca, Francisco",M,mayoria_relativa,LXII,PAN,Convergencia,0.39982192984344417,0.78787871369863,0.035791,0.82844,0.986,570.0
P00769,"García Gómez, Martha Elena",F,mayoria_relativa,LXII,PAN,Convergencia,0.5614699298434442,0.6318207136986301,0.197439,0.672382,0.8689,328.0
P00770,"Garza Galván, Silvia Guadalupe",F,,LXII,PAN,Convergencia,0.5854309298434441,0.9346207136986301,0.2214,0.975182,0.868,682.0
P00771,"Gastélum Bajo, Diva Hadamira",F,,LXII,PRI,Partido Encuentro Social,-0.20009407015655584,-0.5372682863013699,-0.564125,-0.496707,0.949,647.0
P00772,"Gil Zuarth, Roberto",M,,LXII,PAN,Convergencia,0.3631909298434442,0.86303471369863,-0.00084,0.903596,0.9758,495.0
P00773,"Gómez del Campo Gurza, Mariana",F,plurinominal,LXII,PAN,Convergencia,0.5171869298434442,0.6324867136986301,0.153156,0.673048,0.9775,666.0
P00774,"Gómez González, Arely",F,plurinominal,LXII,PRI,Partido Encuentro Social,-0.43448807015655583,-0.5360912863013699,-0.798519,-0.49553,0.9901,608.0
P00775,"González Canto, Félix Arturo",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.16408707015655583,-0.5325772863013699,-0.528118,-0.492016,0.9823,622.0
P00776,"González Cuevas, Isaías",M,,LXII,PRI,Partido Encuentro Social,-0.20658907015655587,-0.55195628630137,-0.57062,-0.511395,0.9955,673.0
P00777,"Gracia Guzmán, Raúl",M,,LXII,PAN,Convergencia,0.6947689298434441,0.7599377136986301,0.330738,0.800499,0.9476,572.0
P00778,"Guerra Castillo, Marcela",F,,LXII,PRI,Partido Encuentro Social,-0.04788807015655577,-0.4860272863013698,-0.411919,-0.445466,0.8134,659.0
P00779,"Guevara Espinoza, Ana Gabriela",F,,LXII,PT,Alternativa Socialdemócrata,1.3617759298434442,0.02656071369863014,0.997745,0.067122,0.9275,524.0
P00780,"Hermosillo y Celada, Víctor",M,mayoria_relativa,LXII,PAN,Convergencia,0.7176049298434442,0.7694327136986301,0.353574,0.809994,0.9155,651.0
P00781,"Hernández Deras, Ismael",M,,LXII,PRI,Partido Encuentro Social,-0.20214807015655584,-0.5406262863013699,-0.566179,-0.500065,0.9971,696.0
P00782,"Hernández Lecona, Lisbeth",F,plurinominal,LXII,PRI,Partido Encuentro Social,-0.2012820701565558,-0.5369882863013699,-0.565313,-0.496427,0.9295,794.0
P00783,"Herrera Ale, Juana Leticia",F,,LXII,PRI,Partido Encuentro Social,-0.19985207015655587,-0.5384112863013699,-0.563883,-0.49785,0.9622,768.0
P00784,"Herrera Anzaldo, Ana Lilia",F,,LXII,PRI,Partido Encuentro Social,-0.2009540701565558,-0.5380522863013699,-0.564985,-0.497491,1.0,791.0
P00785,"Herrera Ávila, Fernando",M,mayoria_relativa,LXII,PAN,Convergencia,0.4677569298434442,0.7576697136986301,0.103726,0.798231,0.9732,635.0
P00786,"Irízar López, Aarón",M,,LXII,PRI,Partido Encuentro Social,-0.20007107015655584,-0.5379912863013698,-0.564102,-0.49743,0.9607,764.0
P00787,"Juárez Cisneros, René",M,,LXII,PRI,Partido Encuentro Social,-0.2000000701565558,-0.5382862863013699,-0.564031,-0.497725,0.9851,737.0
P00788,"Lavalle Maury, Jorge Luis",M,plurinominal,LXII,PAN,Convergencia,0.42638292984344417,0.74304971369863,0.062352,0.783611,0.9392,592.0
P00789,"López Brito, Francisco Salvador",M,plurinominal,LXII,PAN,Convergencia,0.5000069298434442,0.6540897136986301,0.135976,0.694651,0.9756,698.0
P00790,"López Hernández, Adán Augusto",M,,LXII,MORENA,,1.2950819298434442,-0.2447802863013699,0.931051,-0.204219,0.8398,518.0
P00791,"Martínez García, Patricio",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.14934707015655585,-0.5263982863013699,-0.513378,-0.485837,0.9797,688.0
P00792,"Martínez Martínez, José María",F,,LXII,PAN,Convergencia,0.4294549298434442,0.9572957136986301,0.065424,0.997857,0.9636,549.0
P00793,"Mayans Canabal, Fernando Enrique",M,,LXII,MORENA,,1.1917859298434441,-0.30947428630136986,0.827755,-0.268913,0.9139,732.0
P00794,"Mayans Canabal, Humberto Domingo",M,plurinominal,LXII,PRI,Partido Encuentro Social,-0.21401607015655583,-0.5669422863013699,-0.578047,-0.526381,1.0,562.0
P00795,"Mendoza Davis, Carlos",M,mayoria_relativa,LXII,PAN,Convergencia,0.4222929298434442,0.8634607136986301,0.058262,0.904022,0.9856,627.0
P00796,"Mendoza Díaz, Sonia",F,plurinominal,LXII,PAN,Convergencia,0.5183979298434442,0.9235327136986301,0.154367,0.964094,0.9386,586.0
P00797,"Mendoza Mendoza, Iris Vianey",F,plurinominal,LXII,MORENA,,1.1106259298434442,-0.3949982863013699,0.746595,-0.354437,0.7232,513.0
P00798,"Monreal Ávila, David",M,,LXII,PT,Alternativa Socialdemócrata,1.3135379298434442,-0.07481128630136988,0.949507,-0.03425,0.8973,701.0
P00799,"Morón Orozco, Raúl",M,,LXII,MORENA,,1.1793719298434442,-0.5154022863013699,0.815341,-0.474841,0.9303,459.0
P00800,"Orihuela Bárcenas, José Ascención",M,,LXII,PRI,Partido Encuentro Social,-0.21179607015655583,-0.5628592863013699,-0.575827,-0.522298,0.9723,614.0
P00801,"Orozco Sandoval, Martín",M,mayoria_relativa,LXII,PAN,Convergencia,0.5510119298434442,0.8919477136986301,0.186981,0.932509,0.9802,607.0
P00802,"Ortiz Domínguez, Maki Esther",F,plurinominal,LXII,PAN,Convergencia,0.5235749298434442,0.5247947136986301,0.159544,0.565356,0.9125,583.0
P00803,"Ortiz González, Graciela",F,,LXII,PRI,Partido Encuentro Social,-0.2035680701565558,-0.5401362863013699,-0.567599,-0.499575,0.9367,664.0
P00804,"Padierna Luna, María de los Dolores",F,plurinominal,LXII,MORENA,,1.1107229298434442,-0.32463228630136987,0.746692,-0.284071,0.9164,646.0
P00805,"Palafox Gutiérrez, Martha",F,mayoria_relativa,LXII,PT,Alternativa Socialdemócrata,1.2600419298434442,-0.0021222863013698745,0.896011,0.038439,0.8624,676.0
P00806,"Pavlovich Arellano, Claudia Artemiza",F,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.20345807015655587,-0.5382522863013699,-0.567489,-0.497691,1.0,604.0
P00807,"Pedraza Chávez, Isidro",M,,LXII,MORENA,,0.9454699298434441,-0.5079762863013699,0.581439,-0.467415,0.8936,658.0
P00808,"Pedroza Gaitán, César Octavio",M,,LXII,PAN,Convergencia,0.5835319298434443,0.7088227136986301,0.219501,0.749384,0.9546,727.0
P00809,"Penchyna Grub, David",M,,LXII,PRI,Partido Encuentro Social,-0.20465407015655585,-0.5444872863013699,-0.568685,-0.503926,0.9808,729.0
P00810,"Pérez Magaña, Eviel",M,,LXII,PRI,Partido Encuentro Social,-0.2165520701565558,-0.5605402863013699,-0.580583,-0.519979,0.9457,645.0
P00811,"Pineda Gochi, Ma. del Rocío",F,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.19973107015655583,-0.5355982863013699,-0.563762,-0.495037,0.9811,792.0
P00812,"Pozos Lanz, Raúl Aarón",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.20128307015655583,-0.5397812863013699,-0.565314,-0.49922,0.986,784.0
P00813,"Preciado Rodríguez, Jorge Luis",M,,LXII,PAN,Convergencia,0.5381789298434442,0.8615917136986301,0.174148,0.902153,0.9878,656.0
P00814,"Puente Salas, Carlos Alberto",M,,LXII,PVEM,Nueva Alianza,-0.20158207015655588,-0.5392062863013699,-0.565613,-0.498645,0.997,665.0
P00815,"Ramírez Hernández, Sofío",M,,LXII,PRI,Partido Encuentro Social,0.9805579298434441,-0.8272842863013699,0.616527,-0.786723,0.5121,412.0
P00816,"Ríos de la Mora, Itzel Sarahí",F,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.07895607015655587,-0.39903928630136987,-0.442987,-0.358478,0.9491,530.0
P00817,"Ríos Piter, Armando",M,,LXII,MORENA,,0.987905929843444,-0.5208682863013698,0.623875,-0.480307,0.9051,527.0
P00818,"Robledo Aburto, Zoé",F,,LXII,MORENA,,0.9908329298434442,-0.48394028630136987,0.626802,-0.443379,0.9357,638.0
P00819,"Robles Montoya, Ángel Benjamín",M,mayoria_relativa,LXII,MORENA,,0.9790779298434442,-0.6265002863013699,0.615047,-0.585939,0.914,570.0
P00820,"Rojas Hernández, Laura Angélica",F,,LXII,PAN,Convergencia,0.6052709298434442,0.5179847136986301,0.24124,0.558546,0.7578,611.0
P00821,"Romero Celis, Mely",F,,LXII,PRI,Partido Encuentro Social,-0.20146807015655582,-0.5394872863013699,-0.565499,-0.498926,0.9883,682.0
P00822,"Romero Deschamps, Carlos",M,plurinominal,LXII,PRI,Partido Encuentro Social,-0.15344007015655586,-0.5367892863013699,-0.517471,-0.496228,0.9917,482.0
P00823,"Romero Hicks, Juan Carlos",M,,LXII,PAN,Convergencia,0.6342259298434443,0.8370797136986301,0.270195,0.877641,0.901,576.0
P00824,"Romero Lainas, Adolfo",M,mayoria_relativa,LXII,MORENA,,0.9778999298434441,-0.7551072863013699,0.613869,-0.714546,0.8333,612.0
P00825,"Romo Medina, Miguel",M,,LXII,PRI,Partido Encuentro Social,-0.20005607015655585,-0.5379642863013698,-0.564087,-0.497403,0.9516,806.0
P00826,"Rosas González, Óscar Román",M,,LXII,PRI,Partido Encuentro Social,-0.20781207015655584,-0.55146228630137,-0.571843,-0.510901,1.0,679.0
P00827,"Ruffo Appel, Ernesto",M,,LXII,PAN,Convergencia,0.6851169298434441,0.8083697136986301,0.321086,0.848931,0.9546,639.0
P00828,"Salazar Fernández, Luis Fernando",M,,LXII,PAN,Convergencia,0.4086889298434442,0.7767307136986301,0.044658,0.817292,0.9908,437.0
P00829,"Salazar Solorio, Rabindranath",M,mayoria_relativa,LXII,MORENA,,1.2162739298434442,-0.5637072863013699,0.852243,-0.523146,0.8973,594.0
P00830,"Saldaña Pérez, María Lucero",F,,LXII,PRI,Partido Encuentro Social,-0.19937207015655584,-0.5165212863013698,-0.563403,-0.47596,0.8971,768.0
P00831,"Salinas Sada, Ninfa",F,,LXII,PVEM,Nueva Alianza,-0.21027507015655583,-0.5488312863013699,-0.574306,-0.50827,1.0,480.0
P00832,"Sánchez Jiménez, Luis",M,,LXII,MORENA,,1.0561299298434441,-0.4806222863013698,0.692099,-0.440061,0.956,773.0
P00833,"Sansores San Román, Layda",F,,LXII,PT,Alternativa Socialdemócrata,1.3621989298434443,0.019949713698630134,0.998168,0.060511,0.9137,510.0
P00834,"Tello Cristerna, Alejandro",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.20206407015655586,-0.5403352863013698,-0.566095,-0.499774,0.9932,740.0
P00835,"Torres Corzo, Teófilo",M,plurinominal,LXII,PRI,Partido Encuentro Social,-0.20324607015655588,-0.5342052863013699,-0.567277,-0.493644,0.9264,693.0
P00836,"Torres Graciano, Fernando",M,,LXII,PAN,Convergencia,0.5410529298434441,0.8227707136986301,0.177022,0.863332,0.9594,493.0
P00837,"Vega Casillas, Salvador",M,,LXII,PAN,Convergencia,0.5175649298434442,0.5407077136986301,0.153534,0.581269,0.9778,540.0
P00838,"Yunes Landa, Héctor",M,,LXII,PRI,Partido Encuentro Social,-0.2074780701565559,-0.5418862863013699,-0.571509,-0.501325,0.9724,507.0
P00839,"Yunes Márquez, Fernando",M,plurinominal,LXII,PAN,Convergencia,0.4294179298434442,0.92122671369863,0.065387,0.961788,0.9683,568.0
P00840,"Zamora Jiménez, Arturo",M,,LXII,PRI,Partido Encuentro Social,-0.05448307015655579,-0.4176392863013699,-0.418514,-0.377078,0.9823,283.0
P00841,"Barrales Magdaleno, María Alejandra",F,plurinominal,LXII,MORENA,,0.9619649298434441,-0.46535728630136985,0.597934,-0.424796,0.9713,418.0
P00842,"Lozano Alarcón, Javier",M,plurinominal,LXII,PAN,Convergencia,0.4265769298434442,0.9231067136986301,0.062546,0.963668,0.9348,705.0
P00843,"Merodio Reza, Lilia Guadalupe",F,,LXII,PRI,Partido Encuentro Social,-0.4098930701565558,-0.6738372863013699,-0.773924,-0.633276,0.9557,790.0
P00844,"Neyra Chávez, Armando",M,,LXII,PRI,Partido Encuentro Social,-0.2039610701565559,-0.5463842863013699,-0.567992,-0.505823,0.9987,764.0
P00845,"Yunes Zorrilla, José Francisco",M,,LXII,PRI,Partido Encuentro Social,-0.20254507015655582,-0.54219228630137,-0.566576,-0.501631,0.9902,711.0
P00846,"Melgar Bravo, Luis Armando",M,plurinominal,LXII,PVEM,Nueva Alianza,-0.2069920701565558,-0.54532728630137,-0.571023,-0.504766,1.0,555.0
P00847,"Torres Peimbert, María Marcela",F,,LXII,PAN,Convergencia,0.7069039298434441,0.5413487136986301,0.342873,0.58191,0.9271,549.0
P00848,"Blásquez Salinas, Marco Antonio",M,plurinominal,LXII,PT,Alternativa Socialdemócrata,1.3604059298434443,-0.12563128630136988,0.996375,-0.08507,0.8968,533.0
P00849,"Sánchez García, Gerardo",M,,LXII,PRI,Partido Encuentro Social,-0.1704570701565558,-0.5359172863013699,-0.534488,-0.495356,1.0,536.0
P00850,"Ortega Martínez, Ma. del Pilar",F,,LXII,PAN,Convergencia,0.5873919298434442,0.7356907136986301,0.223361,0.776252,0.9699,564.0
P00851,"Martínez Espinoza, María Verónica",F,plurinominal,LXII,PAN,Convergencia,-0.21316307015655583,-0.5642622863013699,-0.577194,-0.523701,0.8658,477.0
P00852,"Galindo Matías, Norma Alicia",F,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.2191040701565558,-0.5944922863013699,-0.583135,-0.553931,1.0,211.0
P00890,"Hernández Núñez, Elia",F,,LXII,PAN,Convergencia,0.2084599298434442,0.1790357136986301,-0.155571,0.219597,1.0,60.0
P00896,"Oramas Vargas, Arquímedes",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.1067790701565558,-0.45142328630136985,-0.47081,-0.410862,1.0,203.0
P00898,"Urzúa Rivera, Ricardo",M,,LXII,PAN,Convergencia,-0.06609207015655577,-0.4832812863013699,-0.430123,-0.44272,0.9553,179.0
P00915,"Acosta Islas, Anabel",F,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.08903307015655587,-0.46445828630136987,-0.453064,-0.423897,1.0,103.0
P00916,"Aréchiga Ávila, Jorge",M,mayoria_relativa,LXII,PVEM,Nueva Alianza,0.023558929843444154,-0.5182492863013699,-0.340472,-0.477688,1.0,105.0
P00917,"Ceseña Burgoin, Ángel Salvador",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.08903307015655587,-0.46445828630136987,-0.453064,-0.423897,1.0,102.0
P00918,"Fernández Sánchez Navarro, Juan Alejandro",M,plurinominal,LXII,PAN,Convergencia,0.5852949298434442,0.9346527136986301,0.221264,0.975214,0.8462,65.0
P00919,"Montes Colunga, Vianey",F,mayoria_relativa,LXII,PAN,Convergencia,-0.05105207015655583,0.05095371369863014,-0.415083,0.091515,0.7692,39.0
P00920,"Quiroga Tamez, Mayela María de Lourdes",F,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.08903307015655587,-0.46445828630136987,-0.453064,-0.423897,1.0,102.0
P00921,"Trujillo Íñiguez, Agustín",M,mayoria_relativa,LXII,PAN,Convergencia,-0.007042070156555835,0.26704571369863017,-0.371073,0.307607,1.0,60.0
P00922,"Cobián Chávez, Irma Zulema",F,mayoria_relativa,LXII,PAN,Convergencia,0.3068529298434442,0.95528271369863,-0.057178,0.995844,0.8485,66.0
P00923,"Clavel Sánchez, Lizette",F,plurinominal,LXII,PAN,Convergencia,0.41029792984344415,0.7883317136986301,0.046267,0.828893,0.871,62.0
P00924,"Domínguez Arvizu, María Hilaria",F,,LXII,PAN,Convergencia,-0.08899707015655584,-0.46447228630136983,-0.453028,-0.423911,0.9643,84.0
P00925,"Rocha Acosta, Sonia",F,,LXII,PAN,Convergencia,0.6980349298434443,0.10904471369863011,0.334004,0.149606,0.7931,58.0
P00926,"Borreguín González, Luciano",M,mayoria_relativa,LXII,PAN,Convergencia,0.992928929843444,-0.6273452863013699,0.628898,-0.586784,0.9107,56.0
P00927,"Salinas Balam, Víctor",M,mayoria_relativa,LXII,PRI,Partido Encuentro Social,-0.09769507015655582,-0.47305228630136986,-0.461726,-0.432491,1.0,71.0
P00010,"Ayala Almeida, Joel",M,,LXIII,PRI,Partido Encuentro Social,0.6788065355472013,-0.3331756859649122,0.465107,-0.52147,1.0,314.0
P00011,"Bartlett Díaz, Manuel",M,plurinominal,LXIII,PT,Alternativa Socialdemócrata,-0.7837984644527987,0.25898531403508773,-0.997498,0.070691,0.9602,578.0
P00033,"Corral Jurado, Javier",M,,LXIII,PAN,Convergencia,-0.40878446445279876,0.4260093140350877,-0.622484,0.237715,0.7857,70.0
P00052,"Gamboa Patrón, Emilio",M,,LXIII,PRI,Partido Encuentro Social,0.6520495355472014,-0.3342766859649122,0.43835,-0.522571,0.9899,595.0
P00092,"Larios Córdova, Héctor",M,,LXIII,PAN,Convergencia,0.3612305355472013,0.5340543140350877,0.147531,0.34576,0.8307,626.0
P00112,"Calderón Hinojosa, Luisa María",F,plurinominal,LXIII,PAN,Convergencia,1.0655125355472013,0.7121003140350878,0.851813,0.523806,0.9157,332.0
P00730,"Aispuro Torres, José Rosas",M,,LXIII,PAN,Convergencia,1.2135755355472013,0.20404731403508777,0.999876,0.015753,0.9829,117.0
P00731,"Albores Gleason, Roberto Armando",M,,LXIII,PRI,Partido Encuentro Social,0.7246295355472012,-0.29497368596491225,0.51093,-0.483268,0.9722,360.0
P00732,"Alcalá Ruiz, Blanca María del Socorro",F,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,0.6978565355472013,-0.34695668596491225,0.484157,-0.535251,0.7716,324.0
P00733,"Álvarez García, Ivonne Liliana",F,,LXIII,PRI,Partido Encuentro Social,0.6401905355472013,-0.33379868596491225,0.426491,-0.522093,0.9982,569.0
P00734,"Amador Gaxiola, Daniel",M,,LXIII,PRI,Partido Encuentro Social,0.6402665355472013,-0.33117368596491226,0.426567,-0.519468,0.9817,654.0
P00735,"Araujo Lara, Angélica del Rosario",F,,LXIII,PRI,Partido Encuentro Social,0.6435375355472013,-0.3180596859649122,0.429838,-0.506354,0.965,742.0
P00737,"Ávila Ruiz, Daniel Gabriel",M,,LXIII,PAN,Convergencia,-0.23602946445279865,0.7108153140350878,-0.449729,0.522521,0.9425,696.0
P00738,"Barbosa Huerta, Miguel",M,plurinominal,LXIII,MORENA,,-0.3721954644527988,-0.4720596859649122,-0.585895,-0.660354,0.9389,393.0
P00739,"Barrera Tapia, María Elena",F,mayoria_relativa,LXIII,PVEM,Nueva Alianza,0.7113455355472014,-0.34006168596491226,0.497646,-0.528356,0.9322,516.0
P00740,"Barroso Agramont, Ricardo",M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,0.6246535355472014,-0.33350568596491226,0.410954,-0.5218,0.9766,470.0
P00741,"Beristain Navarrete, Luz María",F,,LXIII,MORENA,,-0.43713946445279867,-0.4056796859649122,-0.650839,-0.593974,0.7879,264.0
P00742,"Burgos García, Enrique",M,plurinominal,LXIII,PRI,Partido Encuentro Social,0.6461085355472014,-0.3317616859649122,0.432409,-0.520056,0.9969,649.0
P00743,"Búrquez Valenzuela, Francisco de Paula",M,plurinominal,LXIII,PAN,Convergencia,-0.28953346445279876,0.42705731403508773,-0.503233,0.238763,0.8992,129.0
P00745,"Casillas Romero, Jesús",M,,LXIII,PRI,Partido Encuentro Social,0.6338025355472012,-0.32627768596491225,0.420103,-0.514572,0.9867,675.0
P00746,"Cavazos Lerma, Manuel",M,plurinominal,LXIII,PRI,Partido Encuentro Social,0.6324745355472012,-0.3265386859649122,0.418775,-0.514833,0.9639,581.0
P00747,"Cervantes Andrade, Raúl",M,,LXIII,PRI,Partido Encuentro Social,0.6830325355472013,-0.3588226859649122,0.469333,-0.547117,1.0,179.0
P00748,"Chico Herrera, Miguel Ángel",M,,LXIII,PRI,Partido Encuentro Social,0.9923695355472013,-0.43913968596491226,0.77867,-0.627434,0.9838,554.0
P00749,"Cordero Arroyo, Ernesto Javier",M,plurinominal,LXIII,PAN,Convergencia,0.6715975355472013,0.15656231403508777,0.457898,-0.031732,0.9345,595.0
P00750,"Cota Jiménez, Manuel Humberto",M,,LXIII,PRI,Partido Encuentro Social,0.6329005355472013,-0.33160268596491227,0.419201,-0.519897,0.9931,432.0
P00751,"Cuéllar Cisneros, Lorena",F,,LXIII,MORENA,,-0.4893164644527987,-0.23119068596491224,-0.703016,-0.419485,0.8812,202.0
P00752,"Cuevas Barron, Gabriela",F,,LXIII,PAN,Convergencia,0.20216453554720132,-0.8116386859649122,-0.011535,-0.999933,0.8484,475.0
P00753,"Dávila Fernández, Adriana",F,,LXIII,PAN,Convergencia,-0.0523804644527987,0.12629731403508776,-0.26608,-0.061997,0.9442,251.0
P00754,"De la Peña Gómez, Angélica",F,,LXIII,MORENA,,-0.3545714644527987,-0.15905068596491226,-0.568271,-0.347345,0.9702,570.0
P00755,"Delgado Carrillo, Mario",M,,LXIII,MORENA,,-0.6738594644527987,-0.06598368596491225,-0.887559,-0.254278,0.8393,280.0
P00756,"Demédicis Hidalgo, Fidel",M,mayoria_relativa,LXIII,MORENA,,-0.4002684644527987,-0.6010336859649122,-0.613968,-0.789328,0.9489,274.0
P00757,"Díaz Lizama, Rosa Adriana",F,,LXIII,PAN,Convergencia,0.04934753554720131,0.028423314035087743,-0.164352,-0.159871,0.9493,651.0
P00758,"Díaz Salazar, María Cristina",F,,LXIII,PRI,Partido Encuentro Social,0.6938465355472012,-0.3419906859649122,0.480147,-0.530285,0.9896,481.0
P00760,"Encinas Rodríguez, Alejandro de Jesús",M,mayoria_relativa,LXIII,MORENA,,-0.5644014644527988,-0.15464368596491226,-0.778101,-0.342938,0.9304,316.0
P00761,"Escudero Morales, Pablo",M,,LXIII,PVEM,Nueva Alianza,0.6727915355472014,-0.36473568596491224,0.459092,-0.55303,0.9828,349.0
P00762,"Fayad Meneses, Omar",M,,LXIII,PRI,Partido Encuentro Social,0.6319945355472012,-0.36603268596491223,0.418295,-0.554327,1.0,99.0
P00764,"Flores Escalera, Hilda Esthela",F,,LXIII,PRI,Partido Encuentro Social,0.6530665355472014,-0.34805768596491227,0.439367,-0.536352,0.9841,565.0
P00765,"Flores Ramírez, Juan Gerardo",M,,LXIII,PVEM,Nueva Alianza,0.6416415355472014,-0.32425568596491217,0.427942,-0.51255,0.9611,668.0
P00766,"Flores Sánchez, Margarita",F,,LXIII,PRI,Partido Encuentro Social,0.6309775355472014,-0.30925968596491227,0.417278,-0.497554,0.9789,662.0
P00767,"Gándara Camou, Ernesto",M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,0.6324905355472012,-0.3313806859649122,0.418791,-0.519675,0.9767,643.0
P00768,"García Cabeza de Vaca, Francisco",M,mayoria_relativa,LXIII,PAN,Convergencia,0.48718653554720126,-0.24150068596491223,0.273487,-0.429795,0.9524,63.0
P00769,"García Gómez, Martha Elena",F,mayoria_relativa,LXIII,PAN,Convergencia,-0.11928246445279872,0.2619713140350878,-0.332982,0.073677,0.9532,342.0
P00770,"Garza Galván, Silvia Guadalupe",F,,LXIII,PAN,Convergencia,-0.0204354644527987,0.19933631403508775,-0.234135,0.011042,0.8658,514.0
P00771,"Gastélum Bajo, Diva Hadamira",F,,LXIII,PRI,Partido Encuentro Social,0.6289555355472014,-0.3189356859649122,0.415256,-0.50723,0.8641,493.0
P00772,"Gil Zuarth, Roberto",M,,LXIII,PAN,Convergencia,0.5957275355472014,-0.6232576859649123,0.382028,-0.811552,0.971,414.0
P00773,"Gómez del Campo Gurza, Mariana",F,plurinominal,LXIII,PAN,Convergencia,0.014882535547201314,0.10904931403508775,-0.198817,-0.079245,0.9275,731.0
P00775,"González Canto, Félix Arturo",M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,0.6441315355472013,-0.33257968596491216,0.430432,-0.520874,1.0,471.0
P00776,"González Cuevas, Isaías",M,,LXIII,PRI,Partido Encuentro Social,0.6498015355472013,-0.30618968596491225,0.436102,-0.494484,0.9841,441.0
P00777,"Gracia Guzmán, Raúl",M,,LXIII,PAN,Convergencia,-0.27647646445279866,0.6392213140350878,-0.490176,0.450927,0.9421,656.0
P00778,"Guerra Castillo, Marcela",F,,LXIII,PRI,Partido Encuentro Social,0.6273645355472013,-0.3178936859649122,0.413665,-0.506188,0.8081,568.0
P00779,"Guevara Espinoza, Ana Gabriela",F,,LXIII,PT,Alternativa Socialdemócrata,-0.6563674644527988,0.6458783140350878,-0.870067,0.457584,0.8735,506.0
P00780,"Hermosillo y Celada, Víctor",M,mayoria_relativa,LXIII,PAN,Convergencia,-0.24356246445279867,0.9054623140350878,-0.457262,0.717168,0.9053,602.0
P00781,"Hernández Deras, Ismael",M,,LXIII,PRI,Partido Encuentro Social,0.7176385355472013,-0.31931668596491225,0.503939,-0.507611,0.995,398.0
P00782,"Hernández Lecona, Lisbeth",F,plurinominal,LXIII,PRI,Partido Encuentro Social,0.6507335355472013,-0.3155006859649122,0.437034,-0.503795,0.9356,714.0
P00783,"Herrera Ale, Juana Leticia",F,,LXIII,PRI,Partido Encuentro Social,0.4542455355472013,-0.3102116859649122,0.240546,-0.498506,1.0,69.0
P00784,"Herrera Anzaldo, Ana Lilia",F,,LXIII,PRI,Partido Encuentro Social,0.6240695355472012,-0.3199936859649122,0.41037,-0.508288,0.998,506.0
P00785,"Herrera Ávila, Fernando",M,mayoria_relativa,LXIII,PAN,Convergencia,-0.013347464452798719,0.15935331403508776,-0.227047,-0.028941,0.9952,626.0
P00786,"Irízar López, Aarón",M,,LXIII,PRI,Partido Encuentro Social,0.6270025355472013,-0.3211496859649122,0.413303,-0.509444,0.9312,625.0
P00787,"Juárez Cisneros, René",M,,LXIII,PRI,Partido Encuentro Social,0.6950055355472013,-0.3672986859649122,0.481306,-0.555593,0.9526,211.0
P00788,"Lavalle Maury, Jorge Luis",M,plurinominal,LXIII,PAN,Convergencia,0.5907455355472013,-0.12884068596491224,0.377046,-0.317135,0.8741,540.0
P00789,"López Brito, Francisco Salvador",M,plurinominal,LXIII,PAN,Convergencia,1.2097755355472013,0.2767933140350878,0.996076,0.088499,0.9481,713.0
P00791,"Martínez García, Patricio",M,mayoria_relativa,LXIII,PRI,Partido Encuentro Social,0.6423565355472014,-0.7151726859649122,0.428657,-0.903467,0.9691,388.0
P00792,"Martínez Martínez, José María",F,,LXIII,PAN,Convergencia,1.2113865355472013,0.25626431403508776,0.997687,0.06797,0.9482,367.0
P00793,"Mayans Canabal, Fernando Enrique",M,,LXIII,MORENA,,-0.5289464644527988,0.08076031403508774,-0.742646,-0.107534,0.9178,377.0
P00794,"Mayans Canabal, Humberto Domingo",M,plurinominal,LXIII,PRI,Partido Encuentro Social,0.6465115355472013,-0.31356468596491227,0.432812,-0.501859,0.9971,685.0
P00796,"Mendoza Díaz, Sonia",F,plurinominal,LXIII,PAN,Convergencia,0.02414553554720128,0.09369131403508776,-0.189554,-0.094603,0.9749,478.0
