vote_event_id,result,requirement,asistentes,mayoria_necesaria,a_favor,en_contra,abstencion,ausente,margin,critical_parties,critical_count
VE_S03044,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S03045,aprobada,mayoria_simple,93,47,93,0,0,0,46,,0
VE_S03046,aprobada,mayoria_simple,92,46,68,23,1,0,22,O15,1
VE_S03047,aprobada,mayoria_simple,89,45,89,0,0,0,44,,0
VE_S03048,aprobada,mayoria_simple,86,43,86,0,0,0,43,,0
VE_S03049,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S03050,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03051,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03052,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03053,aprobada,mayoria_simple,85,43,85,0,0,0,42,,0
VE_S03054,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03055,aprobada,mayoria_calificada,82,991,82,0,0,0,-909,O12|O13|O14|O15|O18|O19,6
VE_S03056,aprobada,mayoria_simple,78,39,66,8,4,0,27,O15,1
VE_S03057,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03058,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03059,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03060,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03061,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03062,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03063,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03064,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03065,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03066,aprobada,mayoria_simple,85,43,84,1,0,2,41,,0
VE_S03067,aprobada,mayoria_calificada,80,991,80,0,0,2,-911,O12|O13|O14|O15|O18|O19,6
VE_S03068,aprobada,mayoria_simple,84,42,84,0,0,2,42,,0
VE_S03069,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03070,aprobada,mayoria_simple,81,41,81,0,0,2,40,,0
VE_S03071,aprobada,mayoria_simple,101,51,73,24,4,2,22,O15,1
VE_S03072,aprobada,mayoria_simple,74,37,43,31,0,2,6,O15,1
VE_S03073,aprobada,mayoria_simple,93,47,87,5,1,2,40,O15,1
VE_S03074,aprobada,mayoria_simple,88,44,86,2,0,2,42,,0
VE_S03075,aprobada,mayoria_simple,80,40,80,0,0,2,40,,0
VE_S03076,aprobada,mayoria_simple,87,44,67,20,0,2,23,O15,1
VE_S03077,aprobada,mayoria_simple,92,46,87,5,0,2,41,,0
VE_S03078,aprobada,mayoria_simple,92,46,87,5,0,2,41,,0
VE_S03079,aprobada,mayoria_simple,92,46,87,5,0,2,41,,0
VE_S03080,aprobada,mayoria_simple,92,46,87,5,0,2,41,,0
VE_S03081,aprobada,mayoria_simple,96,48,57,36,3,2,9,O15,1
VE_S03082,aprobada,mayoria_simple,86,43,50,35,1,2,7,O15,1
VE_S03083,aprobada,mayoria_simple,88,44,71,17,0,2,27,O15,1
VE_S03084,aprobada,mayoria_simple,85,43,84,0,1,2,41,,0
VE_S03085,aprobada,mayoria_simple,87,44,87,0,0,2,43,,0
VE_S03086,aprobada,mayoria_simple,88,44,83,0,5,2,39,O15,1
VE_S03087,aprobada,mayoria_simple,88,44,73,13,2,2,29,O15,1
VE_S03088,aprobada,mayoria_simple,87,44,87,0,0,2,43,,0
VE_S03089,aprobada,mayoria_simple,87,44,87,0,0,2,43,,0
VE_S03090,aprobada,mayoria_simple,83,42,49,17,17,2,7,O15,1
VE_S03091,aprobada,mayoria_simple,85,43,49,20,16,2,6,O15,1
VE_S03092,aprobada,mayoria_simple,107,54,60,46,1,2,6,O15,1
VE_S03093,aprobada,mayoria_simple,97,49,57,40,0,2,8,O15,1
VE_S03094,aprobada,mayoria_simple,96,48,91,4,1,2,43,O15,1
VE_S03095,aprobada,mayoria_simple,85,43,85,0,0,2,42,O15,1
VE_S03096,aprobada,mayoria_simple,76,38,76,0,0,2,38,O15,1
VE_S03097,aprobada,mayoria_simple,81,41,81,0,0,2,40,O15,1
VE_S03098,aprobada,mayoria_simple,70,35,70,0,0,2,35,O15,1
VE_S03099,aprobada,mayoria_simple,73,37,73,0,0,2,36,O15,1
VE_S03100,aprobada,mayoria_simple,72,36,72,0,0,2,36,O15,1
VE_S03101,aprobada,mayoria_simple,75,38,75,0,0,2,37,O15,1
VE_S03102,aprobada,mayoria_simple,83,42,76,7,0,0,34,O15,1
VE_S03103,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S03104,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03105,aprobada,mayoria_simple,77,39,61,15,1,0,22,O15,1
VE_S03106,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S03107,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S03108,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03109,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03110,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03111,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03112,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03113,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03114,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03115,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03116,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03117,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03118,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03119,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03120,aprobada,mayoria_simple,71,36,71,0,0,0,35,,0
VE_S03121,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S03122,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S03123,aprobada,mayoria_simple,79,40,64,15,0,0,24,O15,1
VE_S03124,aprobada,mayoria_simple,85,43,58,24,3,0,15,O15,1
VE_S03125,aprobada,mayoria_simple,85,43,78,7,0,0,35,O15,1
VE_S03126,aprobada,mayoria_simple,87,44,72,15,0,0,28,O15,1
VE_S03127,aprobada,mayoria_simple,80,40,62,17,1,0,22,O12|O15,2
VE_S03128,aprobada,mayoria_simple,78,39,67,11,0,0,28,O15,1
VE_S03129,aprobada,mayoria_simple,75,38,60,15,0,0,22,O15,1
VE_S03130,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S03131,aprobada,mayoria_simple,97,49,63,11,23,0,14,O15,1
VE_S03132,aprobada,mayoria_simple,97,49,81,16,0,0,32,O15,1
VE_S03133,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03134,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03135,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03136,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03137,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03138,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03139,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03140,aprobada,mayoria_simple,79,40,65,14,0,0,25,O15,1
VE_S03141,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03142,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03143,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03144,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03145,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03146,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03147,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03148,aprobada,mayoria_simple,86,43,85,1,0,0,42,,0
VE_S03149,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03150,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03151,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03152,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03153,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03154,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03155,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S03156,aprobada,mayoria_simple,77,39,77,0,0,0,38,,0
VE_S03157,aprobada,mayoria_simple,75,38,75,0,0,0,37,,0
VE_S03158,aprobada,mayoria_simple,79,40,79,0,0,0,39,,0
VE_S03159,aprobada,mayoria_simple,77,39,60,16,1,0,21,O15,1
VE_S03160,aprobada,mayoria_simple,75,38,61,13,1,0,23,O15,1
VE_S03161,aprobada,mayoria_simple,75,38,61,13,1,0,23,O15,1
VE_S03162,aprobada,mayoria_simple,75,38,61,13,1,0,23,O15,1
VE_S03163,aprobada,mayoria_simple,75,38,61,13,1,0,23,O15,1
VE_S03164,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03165,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03166,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03167,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03168,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03169,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03170,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03171,aprobada,mayoria_simple,78,39,78,0,0,0,39,,0
VE_S03172,aprobada,mayoria_simple,74,37,73,0,1,0,36,,0
VE_S03173,aprobada,mayoria_simple,74,37,73,0,1,0,36,,0
VE_S03174,aprobada,mayoria_simple,74,37,73,0,1,0,36,,0
VE_S03175,aprobada,mayoria_simple,74,37,73,0,1,0,36,,0
VE_S03176,aprobada,mayoria_simple,74,37,73,0,1,0,36,,0
VE_S03177,aprobada,mayoria_simple,74,37,73,0,1,0,36,,0
VE_S03178,aprobada,mayoria_simple,76,38,76,0,0,0,38,,0
VE_S03179,aprobada,mayoria_simple,117,59,82,31,4,0,23,O11,1
VE_S03180,aprobada,mayoria_simple,103,52,58,33,12,0,6,O11,1
VE_S03181,aprobada,mayoria_simple,78,39,78,0,0,2,39,O11,1
VE_S03182,aprobada,mayoria_simple,103,52,100,1,2,1,48,,0
VE_S03183,aprobada,mayoria_simple,82,41,57,0,25,7,16,O11,1
VE_S03184,aprobada,mayoria_simple,84,42,72,0,12,7,30,O11,1
VE_S03185,aprobada,mayoria_simple,87,44,87,0,0,7,43,,0
VE_S03186,aprobada,mayoria_simple,88,44,88,0,0,7,44,,0
VE_S03187,aprobada,mayoria_simple,87,44,87,0,0,4,43,,0
VE_S03188,aprobada,mayoria_simple,85,43,85,0,0,4,42,,0
VE_S03189,aprobada,mayoria_simple,110,55,110,0,0,1,55,,0
VE_S03190,aprobada,mayoria_simple,112,56,67,40,5,1,11,O11,1
VE_S03191,aprobada,mayoria_simple,108,54,108,0,0,1,54,,0
VE_S03192,aprobada,mayoria_simple,115,58,115,0,0,0,57,,0
VE_S03193,aprobada,mayoria_simple,105,53,104,0,1,0,51,,0
VE_S03194,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S03195,aprobada,mayoria_simple,111,56,102,5,4,0,46,O11,1
VE_S03196,aprobada,mayoria_simple,109,55,108,0,1,1,53,,0
VE_S03197,aprobada,mayoria_simple,114,57,114,0,0,1,57,,0
VE_S03198,aprobada,mayoria_simple,117,59,70,47,0,1,11,O11,1
VE_S03199,rechazada,mayoria_simple,99,50,47,52,0,1,2,O11|O14|O25,3
VE_S03200,aprobada,mayoria_simple,98,49,61,37,0,1,12,O11,1
VE_S03201,aprobada,mayoria_calificada,99,991,99,0,0,1,-892,O11|O12|O13|O14|O15|O16|O18|O25,8
VE_S03202,aprobada,mayoria_calificada,97,991,81,0,16,1,-910,O11|O12|O13|O14|O15|O16|O18|O25,8
VE_S03203,aprobada,mayoria_calificada,92,991,91,0,1,1,-900,O11|O12|O13|O14|O15|O16|O18|O25,8
VE_S03204,aprobada,mayoria_simple,113,57,113,0,0,0,56,,0
VE_S03205,aprobada,mayoria_simple,109,55,101,0,8,0,46,O11,1
VE_S03206,aprobada,mayoria_simple,118,59,72,46,0,0,13,O11,1
VE_S03207,aprobada,mayoria_simple,105,53,93,6,6,0,40,O11,1
VE_S03208,aprobada,mayoria_simple,104,52,62,37,5,0,10,O11,1
VE_S03209,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S03210,aprobada,mayoria_simple,106,53,63,43,0,0,10,O11,1
VE_S03211,aprobada,mayoria_simple,99,50,56,38,5,0,6,O11,1
VE_S03212,aprobada,mayoria_simple,113,57,112,1,0,2,55,,0
VE_S03213,aprobada,mayoria_simple,110,55,110,0,0,2,55,,0
VE_S03214,aprobada,mayoria_simple,102,51,102,0,0,2,51,,0
VE_S03215,aprobada,mayoria_simple,96,48,94,0,2,8,46,,0
VE_S03216,aprobada,mayoria_simple,94,47,90,0,4,8,43,,0
VE_S03217,aprobada,mayoria_simple,97,49,97,0,0,8,48,,0
VE_S03218,aprobada,mayoria_simple,77,39,50,22,5,8,11,O11,1
VE_S03219,aprobada,mayoria_simple,107,54,107,0,0,2,53,,0
VE_S03220,aprobada,mayoria_calificada,109,991,91,18,0,3,-900,O11|O12|O13|O14|O15|O18|O25,7
VE_S03221,aprobada,mayoria_calificada,104,991,88,16,0,3,-903,O11|O12|O13|O14|O15|O18|O25,7
VE_S03222,aprobada,mayoria_simple,104,52,104,0,0,3,52,,0
VE_S03223,aprobada,mayoria_simple,83,42,82,0,1,3,40,O11,1
VE_S03224,aprobada,mayoria_simple,101,51,101,0,0,0,50,,0
VE_S03225,aprobada,mayoria_simple,100,50,100,0,0,0,50,,0
VE_S03226,aprobada,mayoria_simple,103,52,103,0,0,0,51,,0
VE_S03227,aprobada,mayoria_simple,109,55,109,0,0,0,54,,0
VE_S03228,aprobada,mayoria_simple,112,56,66,44,2,0,10,O11,1
VE_S03229,aprobada,mayoria_simple,108,54,63,42,3,0,9,O11,1
VE_S03230,aprobada,mayoria_simple,106,53,105,0,1,0,52,,0
VE_S03231,aprobada,mayoria_simple,67,34,67,0,0,0,33,O11,1
VE_S03232,aprobada,mayoria_simple,65,33,65,0,0,0,32,O11,1
VE_S03233,aprobada,mayoria_simple,98,49,98,0,0,0,49,,0
VE_S03234,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S03235,aprobada,mayoria_simple,95,48,95,0,0,0,47,,0
VE_S03236,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S03237,aprobada,mayoria_simple,124,62,82,1,41,0,20,O11,1
VE_S03238,aprobada,mayoria_simple,123,62,70,49,4,0,8,O11,1
VE_S03239,aprobada,mayoria_simple,120,60,68,52,0,0,8,O11,1
VE_S03240,aprobada,mayoria_simple,121,61,121,0,0,0,60,,0
VE_S03241,aprobada,mayoria_simple,119,60,119,0,0,0,59,,0
VE_S03242,aprobada,mayoria_simple,114,57,114,0,0,0,57,,0
VE_S03243,aprobada,mayoria_simple,117,59,117,0,0,0,58,,0
VE_S03244,aprobada,mayoria_simple,120,60,120,0,0,2,60,,0
VE_S03245,aprobada,mayoria_simple,120,60,120,0,0,2,60,,0
VE_S03246,aprobada,mayoria_simple,120,60,120,0,0,2,60,,0
VE_S03247,aprobada,mayoria_simple,121,61,121,0,0,2,60,,0
VE_S03248,aprobada,mayoria_simple,117,59,96,21,0,2,37,O11,1
VE_S03249,aprobada,mayoria_simple,96,48,95,0,1,2,47,,0
VE_S03250,aprobada,mayoria_simple,101,51,101,0,0,0,50,,0
VE_S03251,aprobada,mayoria_simple,114,57,113,0,1,0,56,,0
VE_S03252,aprobada,mayoria_simple,120,60,120,0,0,2,60,,0
VE_S03253,aprobada,mayoria_simple,117,59,117,0,0,2,58,,0
VE_S03254,aprobada,mayoria_calificada,127,991,127,0,0,0,-864,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03255,aprobada,mayoria_simple,99,50,99,0,0,8,49,,0
VE_S03256,aprobada,mayoria_calificada,96,991,96,0,0,8,-895,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03257,aprobada,mayoria_simple,91,46,91,0,0,8,45,,0
VE_S03258,aprobada,mayoria_simple,97,49,97,0,0,8,48,,0
VE_S03259,aprobada,mayoria_simple,97,49,97,0,0,8,48,,0
VE_S03260,aprobada,mayoria_simple,103,52,103,0,0,6,51,,0
VE_S03261,aprobada,mayoria_simple,95,48,95,0,0,6,47,,0
VE_S03262,aprobada,mayoria_simple,100,50,100,0,0,6,50,,0
VE_S03263,aprobada,mayoria_simple,100,50,51,44,5,6,1,O11|O14|O25,3
VE_S03264,aprobada,mayoria_simple,98,49,98,0,0,6,49,,0
VE_S03265,aprobada,mayoria_calificada,113,991,76,0,37,4,-915,O11|O12|O13|O14|O16|O18|O25,7
VE_S03266,rechazada,mayoria_calificada,112,991,59,48,5,4,-943,O12|O13|O15|O16|O18|O19,6
VE_S03267,aprobada,mayoria_simple,104,52,64,36,4,4,12,O11,1
VE_S03268,aprobada,mayoria_simple,103,52,103,0,0,4,51,,0
VE_S03269,aprobada,mayoria_simple,87,44,87,0,0,4,43,O11,1
VE_S03270,aprobada,mayoria_simple,107,54,107,0,0,4,53,,0
VE_S03271,aprobada,mayoria_simple,105,53,105,0,0,4,52,,0
VE_S03272,aprobada,mayoria_simple,95,48,95,0,0,4,47,,0
VE_S03273,aprobada,mayoria_simple,96,48,96,0,0,4,48,,0
VE_S03274,aprobada,mayoria_simple,120,60,83,37,0,3,23,O11,1
VE_S03275,aprobada,mayoria_simple,105,53,104,0,1,4,51,,0
VE_S03276,aprobada,mayoria_simple,109,55,109,0,0,4,54,,0
VE_S03277,aprobada,mayoria_simple,102,51,102,0,0,4,51,,0
VE_S03278,aprobada,mayoria_simple,87,44,87,0,0,4,43,,0
VE_S03279,aprobada,mayoria_simple,104,52,104,0,0,4,52,,0
VE_S03280,aprobada,mayoria_simple,114,57,113,0,1,4,56,,0
VE_S03281,aprobada,mayoria_simple,118,59,118,0,0,4,59,,0
VE_S03282,aprobada,mayoria_simple,106,53,106,0,0,4,53,,0
VE_S03283,aprobada,mayoria_simple,108,54,108,0,0,4,54,,0
VE_S03284,aprobada,mayoria_simple,110,55,110,0,0,4,55,,0
VE_S03285,aprobada,mayoria_simple,102,51,102,0,0,4,51,,0
VE_S03286,aprobada,mayoria_simple,92,46,88,0,4,4,42,,0
VE_S03287,aprobada,mayoria_simple,112,56,112,0,0,3,56,,0
VE_S03288,aprobada,mayoria_simple,109,55,109,0,0,3,54,,0
VE_S03289,aprobada,mayoria_simple,115,58,115,0,0,3,57,,0
VE_S03290,aprobada,mayoria_simple,118,59,118,0,0,3,59,,0
VE_S03291,aprobada,mayoria_simple,113,57,113,0,0,3,56,,0
VE_S03292,aprobada,mayoria_simple,116,58,116,0,0,3,58,,0
VE_S03293,aprobada,mayoria_simple,114,57,114,0,0,3,57,,0
VE_S03294,aprobada,mayoria_simple,110,55,110,0,0,3,55,,0
VE_S03295,aprobada,mayoria_simple,111,56,111,0,0,3,55,,0
VE_S03296,aprobada,mayoria_calificada,112,991,111,1,0,6,-880,O11|O12|O13|O14|O15|O16|O18|O25,8
VE_S03297,rechazada,mayoria_calificada,104,991,63,37,4,2,-954,O12|O15|O16|O18|O19,5
VE_S03298,aprobada,mayoria_simple,123,62,123,0,0,2,61,,0
VE_S03299,aprobada,mayoria_simple,116,58,116,0,0,2,58,,0
VE_S03300,aprobada,mayoria_simple,109,55,79,12,18,2,24,O11,1
VE_S03301,aprobada,mayoria_simple,111,56,110,0,1,2,54,,0
VE_S03302,aprobada,mayoria_simple,112,56,111,0,1,2,55,,0
VE_S03303,aprobada,mayoria_simple,109,55,108,0,1,2,53,,0
VE_S03304,aprobada,mayoria_simple,112,56,111,0,1,2,55,,0
VE_S03305,aprobada,mayoria_simple,110,55,109,0,1,2,54,,0
VE_S03306,aprobada,mayoria_simple,114,57,113,0,1,2,56,,0
VE_S03307,aprobada,mayoria_simple,113,57,112,0,1,2,55,,0
VE_S03308,aprobada,mayoria_simple,112,56,67,45,0,2,11,O11,1
VE_S03309,aprobada,mayoria_simple,82,41,82,0,0,2,41,,0
VE_S03310,aprobada,mayoria_simple,71,36,71,0,0,2,35,,0
VE_S03311,aprobada,mayoria_simple,77,39,77,0,0,2,38,,0
VE_S03312,rechazada,mayoria_simple,99,50,42,57,0,2,7,O11,1
VE_S03313,rechazada,mayoria_simple,94,47,37,57,0,2,10,O11,1
VE_S03314,aprobada,mayoria_simple,97,49,97,0,0,2,48,O11,1
VE_S03315,rechazada,mayoria_simple,92,46,40,52,0,2,6,O11,1
VE_S03316,rechazada,mayoria_simple,87,44,40,47,0,2,3,O11|O14,2
VE_S03317,aprobada,mayoria_simple,90,45,90,0,0,2,45,,0
VE_S03318,aprobada,mayoria_simple,100,50,100,0,0,4,50,,0
VE_S03319,aprobada,mayoria_simple,103,52,103,0,0,4,51,,0
VE_S03320,aprobada,mayoria_simple,99,50,99,0,0,4,49,,0
VE_S03321,aprobada,mayoria_simple,93,47,93,0,0,10,46,O11,1
VE_S03322,aprobada,mayoria_simple,83,42,82,0,1,10,40,O11,1
VE_S03323,aprobada,mayoria_simple,107,54,106,1,0,9,52,,0
VE_S03324,aprobada,mayoria_simple,110,55,110,0,0,9,55,,0
VE_S03325,aprobada,mayoria_simple,107,54,106,0,1,9,52,,0
VE_S03326,aprobada,mayoria_simple,108,54,72,36,0,9,18,O11,1
VE_S03327,aprobada,mayoria_simple,109,55,62,44,3,9,7,O11,1
VE_S03328,aprobada,mayoria_simple,110,55,107,0,3,4,52,,0
VE_S03329,aprobada,mayoria_simple,110,55,102,6,2,4,47,O11,1
VE_S03330,aprobada,mayoria_simple,112,56,112,0,0,4,56,,0
VE_S03331,aprobada,mayoria_simple,109,55,109,0,0,4,54,,0
VE_S03332,aprobada,mayoria_simple,112,56,112,0,0,4,56,,0
VE_S03333,aprobada,mayoria_simple,112,56,78,4,30,3,22,O11,1
VE_S03334,aprobada,mayoria_simple,106,53,101,0,5,3,48,,0
VE_S03335,aprobada,mayoria_simple,102,51,102,0,0,3,51,,0
VE_S03336,aprobada,mayoria_simple,96,48,96,0,0,3,48,,0
VE_S03337,aprobada,mayoria_simple,98,49,98,0,0,3,49,,0
VE_S03338,aprobada,mayoria_simple,95,48,95,0,0,3,47,,0
VE_S03339,aprobada,mayoria_simple,73,37,71,0,2,3,34,O11,1
VE_S03340,aprobada,mayoria_calificada,115,991,115,0,0,0,-876,O11|O12|O13|O14|O15|O16|O18|O25,8
VE_S03341,aprobada,mayoria_simple,122,61,120,0,2,0,59,,0
VE_S03342,aprobada,mayoria_simple,120,60,70,50,0,0,10,O11,1
VE_S03343,aprobada,mayoria_calificada,117,991,115,0,2,0,-876,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03344,aprobada,mayoria_calificada,120,991,118,1,1,0,-873,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03345,aprobada,mayoria_simple,110,55,110,0,0,0,55,,0
VE_S03346,aprobada,mayoria_simple,107,54,107,0,0,0,53,,0
VE_S03347,aprobada,mayoria_simple,106,53,106,0,0,0,53,,0
VE_S03348,aprobada,mayoria_simple,106,53,106,0,0,0,53,,0
VE_S03349,aprobada,mayoria_simple,109,55,109,0,0,0,54,,0
VE_S03350,aprobada,mayoria_simple,110,55,110,0,0,0,55,,0
VE_S03351,aprobada,mayoria_simple,111,56,111,0,0,0,55,,0
VE_S03352,aprobada,mayoria_simple,110,55,110,0,0,0,55,,0
VE_S03353,aprobada,mayoria_simple,107,54,107,0,0,0,53,,0
VE_S03354,aprobada,mayoria_simple,110,55,110,0,0,0,55,,0
VE_S03355,aprobada,mayoria_simple,114,57,114,0,0,0,57,,0
VE_S03356,aprobada,mayoria_simple,115,58,115,0,0,0,57,,0
VE_S03357,aprobada,mayoria_simple,114,57,114,0,0,0,57,,0
VE_S03358,aprobada,mayoria_simple,110,55,110,0,0,0,55,,0
VE_S03359,aprobada,mayoria_simple,113,57,113,0,0,0,56,,0
VE_S03360,aprobada,mayoria_simple,114,57,114,0,0,0,57,,0
VE_S03361,aprobada,mayoria_simple,111,56,111,0,0,0,55,,0
VE_S03362,aprobada,mayoria_simple,113,57,113,0,0,0,56,,0
VE_S03363,aprobada,mayoria_simple,109,55,109,0,0,0,54,,0
VE_S03364,aprobada,mayoria_calificada,122,991,95,25,2,1,-896,O11|O13|O14|O15|O16|O18|O25,7
VE_S03365,rechazada,mayoria_calificada,122,991,81,39,2,1,-952,O12|O15|O18|O19,4
VE_S03366,aprobada,mayoria_calificada,122,991,122,0,0,1,-869,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03367,aprobada,mayoria_simple,108,54,91,17,0,1,37,O11,1
VE_S03368,aprobada,mayoria_simple,111,56,75,31,5,1,19,O11,1
VE_S03369,aprobada,mayoria_simple,122,61,72,48,2,1,11,O11,1
VE_S03370,aprobada,mayoria_simple,121,61,120,0,1,1,59,,0
VE_S03371,aprobada,mayoria_simple,121,61,121,0,0,1,60,,0
VE_S03372,aprobada,mayoria_simple,116,58,116,0,0,1,58,,0
VE_S03373,aprobada,mayoria_simple,121,61,83,24,14,1,22,O11,1
VE_S03374,aprobada,mayoria_simple,120,60,108,0,12,1,48,,0
VE_S03375,aprobada,mayoria_simple,36,18,30,6,0,0,12,O11,1
VE_S03376,aprobada,mayoria_calificada,120,991,97,20,3,0,-894,O11|O13|O14|O15|O16|O18|O25,7
VE_S03377,aprobada,mayoria_calificada,120,991,97,22,1,0,-894,O11|O13|O14|O15|O16|O18|O25,7
VE_S03378,aprobada,mayoria_calificada,120,991,120,0,0,0,-871,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03379,aprobada,mayoria_simple,117,59,117,0,0,0,58,,0
VE_S03380,aprobada,mayoria_simple,34,17,34,0,0,0,17,,0
VE_S03381,aprobada,mayoria_simple,34,17,34,0,0,0,17,,0
VE_S03382,aprobada,mayoria_simple,34,17,34,0,0,0,17,,0
VE_S03383,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S03384,aprobada,mayoria_calificada,115,991,114,0,1,1,-877,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03385,aprobada,mayoria_calificada,111,991,110,0,1,1,-881,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03386,aprobada,mayoria_calificada,115,991,114,0,1,1,-877,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03387,aprobada,mayoria_calificada,115,991,114,0,1,1,-877,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03388,aprobada,mayoria_simple,34,17,34,0,0,0,17,,0
VE_S03389,aprobada,mayoria_simple,34,17,34,0,0,0,17,,0
VE_S03390,aprobada,mayoria_simple,34,17,34,0,0,0,17,,0
VE_S03391,aprobada,mayoria_simple,35,18,35,0,0,0,17,,0
VE_S03392,aprobada,mayoria_simple,32,16,32,0,0,0,16,,0
VE_S03393,aprobada,mayoria_simple,35,18,35,0,0,0,17,,0
VE_S03394,aprobada,mayoria_simple,35,18,35,0,0,0,17,,0
VE_S03395,aprobada,mayoria_simple,32,16,32,0,0,0,16,,0
VE_S03396,aprobada,mayoria_simple,32,16,32,0,0,0,16,,0
